symbole;date;ouverture;haut;bas;cloture;volume
CIEC.ci;21/05/2025;2290;2290;2250;2250;1343
CIEC.ci;21/08/2024;2000;2000;2000;2000;3399
CIEC.ci;21/10/2024;2345;2345;2340;2340;5507
CIEC.ci;21/11/2024;2195;2195;2110;2110;1342
CIEC.ci;22/04/2025;2400;2475;2400;2475;7515
CIEC.ci;22/05/2025;2300;2300;2260;2260;1461
CIEC.ci;22/07/2024;2000;2010;2000;2010;5787
CIEC.ci;22/08/2024;2000;2040;2000;2040;3422
CIEC.ci;22/10/2024;2340;2340;2310;2310;970
CIEC.ci;22/11/2024;2150;2150;2150;2150;834
CIEC.ci;23/04/2025;2480;2480;2395;2395;4000
CIEC.ci;23/05/2025;2265;2390;2265;2390;1790
CIEC.ci;23/06/2025;2465;2480;2465;2480;10264
CIEC.ci;23/07/2024;2010;2020;2010;2020;4921
CIEC.ci;23/08/2024;2045;2070;2045;2070;2858
CIEC.ci;23/09/2024;2200;2200;2195;2195;1781
CIEC.ci;23/10/2024;2310;2315;2310;2315;3343
CIEC.ci;23/12/2024;2200;2200;2195;2195;806
CIEC.ci;24/02/2025;2225;2225;2225;2225;1694
CIEC.ci;24/03/2025;2800;2800;2590;2590;4632
CIEC.ci;24/04/2025;2400;2450;2400;2450;1098
CIEC.ci;24/06/2025;2485;2500;2485;2500;3086
CIEC.ci;24/07/2024;2020;2045;2020;2045;5697
CIEC.ci;24/09/2024;2195;2195;2195;2195;3218
CIEC.ci;24/10/2024;2310;2330;2310;2330;301681
CIEC.ci;24/12/2024;2180;2180;2180;2180;544
CIEC.ci;25/02/2025;2220;2230;2220;2230;2845
CIEC.ci;25/03/2025;2745;2745;2590;2590;832
CIEC.ci;25/04/2025;2450;2450;2425;2425;602
CIEC.ci;25/06/2025;2550;2600;2550;2600;1897
CIEC.ci;25/07/2024;2045;2075;2045;2075;1893
CIEC.ci;25/09/2024;2195;2195;2195;2195;3913
CIEC.ci;25/10/2024;2340;2340;2330;2330;6158
CIEC.ci;25/11/2024;2150;2190;2150;2190;2675
CIEC.ci;25/12/2024;2185;2185;2180;2180;544
CIEC.ci;26/02/2025;2225;2225;2225;2225;3196
CIEC.ci;26/03/2025;2600;2600;2590;2590;1715
CIEC.ci;26/05/2025;2385;2385;2350;2350;829
CIEC.ci;26/06/2025;2600;2600;2595;2595;13995
CIEC.ci;26/07/2024;1985;1985;1975;1975;2110
CIEC.ci;26/08/2024;2070;2070;2070;2070;2006
CIEC.ci;26/09/2024;2200;2200;2195;2195;867
CIEC.ci;26/11/2024;2190;2190;2100;2100;3824
CIEC.ci;26/12/2024;2180;2180;2180;2180;2433
CIEC.ci;27/01/2025;2185;2185;2185;2185;1889
CIEC.ci;27/03/2025;2600;2600;2590;2590;1715
CIEC.ci;27/05/2025;2350;2390;2350;2390;1953
CIEC.ci;27/06/2025;2590;2590;2550;2550;1921
CIEC.ci;27/08/2024;2070;2070;2070;2070;1615
CIEC.ci;27/09/2024;2195;2195;2195;2195;13309
CIEC.ci;27/11/2024;2160;2160;2150;2150;942
CIEC.ci;27/12/2024;2195;2195;2195;2195;2382
CIEC.ci;28/01/2025;2185;2185;2180;2180;4498
CIEC.ci;28/02/2025;2350;2380;2350;2380;785
CIEC.ci;28/03/2025;2590;2600;2590;2600;26686
CIEC.ci;28/04/2025;2415;2415;2400;2400;3219
CIEC.ci;28/05/2025;2395;2395;2220;2220;10106
CIEC.ci;28/08/2024;2070;2070;2055;2055;1762
CIEC.ci;28/10/2024;2330;2350;2330;2350;7766
CIEC.ci;28/11/2024;2150;2150;2145;2145;1991
CIEC.ci;29/01/2025;2175;2180;2175;2180;2173
CIEC.ci;29/04/2025;2400;2400;2355;2355;3119
CIEC.ci;29/05/2025;2395;2395;2220;2220;10106
CIEC.ci;29/07/2024;1920;1920;1920;1920;2987
CIEC.ci;29/08/2024;2050;2050;2050;2050;3008
CIEC.ci;29/10/2024;2350;2375;2350;2375;21996
CIEC.ci;29/11/2024;2145;2150;2145;2150;1331
CIEC.ci;30/01/2025;2140;2180;2140;2180;2731
CIEC.ci;30/04/2025;2400;2400;2390;2390;148
CIEC.ci;30/05/2025;2305;2305;2300;2300;1797
CIEC.ci;30/06/2025;2545;2550;2545;2550;3719
CIEC.ci;30/07/2024;1935;1935;1930;1930;6712
CIEC.ci;30/08/2024;2050;2050;2030;2030;3047
CIEC.ci;30/09/2024;2210;2210;2195;2195;6423
CIEC.ci;30/10/2024;2375;2545;2375;2545;4846
CIEC.ci;31/01/2025;2170;2180;2170;2180;2954
CIEC.ci;31/03/2025;2590;2600;2590;2600;26686
CIEC.ci;31/07/2024;1930;1930;1900;1900;13046
CIEC.ci;31/10/2024;2495;2495;2355;2355;3662
