symbole;date;ouverture;haut;bas;cloture;volume
CBIBF.bf;18/09/2024;9980;9980;9960;9960;183
CBIBF.bf;18/10/2024;9980;9980;9980;9980;464
CBIBF.bf;18/11/2024;9970;9970;9970;9970;390
CBIBF.bf;18/12/2024;9735;9900;9735;9900;21730
CBIBF.bf;19/02/2025;9945;9985;9945;9985;133
CBIBF.bf;19/03/2025;11000;11500;11000;11500;500
CBIBF.bf;19/05/2025;10560;10560;10000;10000;116
CBIBF.bf;19/06/2025;10295;10400;10295;10400;2372
CBIBF.bf;19/07/2024;10300;10305;10300;10305;1654
CBIBF.bf;19/08/2024;10000;10100;10000;10100;474
CBIBF.bf;19/09/2024;9960;9960;9960;9960;359
CBIBF.bf;19/11/2024;9970;9970;9970;9970;558
CBIBF.bf;19/12/2024;9800;9800;9800;9800;132
CBIBF.bf;20/02/2025;9950;9950;9950;9950;422
CBIBF.bf;20/03/2025;11500;11500;11500;11500;1797
CBIBF.bf;20/05/2025;10000;10465;10000;10465;4089
CBIBF.bf;20/06/2025;10395;10395;10290;10290;111
CBIBF.bf;20/08/2024;10100;10100;10005;10005;502
CBIBF.bf;20/09/2024;9960;9980;9960;9980;154
CBIBF.bf;20/11/2024;9960;9970;9960;9970;309
CBIBF.bf;20/12/2024;9800;9900;9800;9900;40243
CBIBF.bf;21/02/2025;9945;9985;9945;9985;584
CBIBF.bf;21/03/2025;11495;11495;11495;11495;270
CBIBF.bf;21/04/2025;10400;10400;10400;10400;629
CBIBF.bf;21/05/2025;10465;10465;10445;10445;38
CBIBF.bf;21/08/2024;10005;10005;10000;10000;270
CBIBF.bf;21/10/2024;9980;9995;9980;9995;1061
CBIBF.bf;21/11/2024;9970;9970;9960;9960;220
CBIBF.bf;22/04/2025;10400;10500;10400;10500;2356
CBIBF.bf;22/05/2025;10445;10445;10420;10420;1144
CBIBF.bf;22/07/2024;10280;10280;10155;10155;1222
CBIBF.bf;22/08/2024;10000;10000;10000;10000;499
CBIBF.bf;22/10/2024;10000;10000;10000;10000;343
CBIBF.bf;22/11/2024;9970;9970;9970;9970;303
CBIBF.bf;23/04/2025;10500;10500;10495;10495;311
CBIBF.bf;23/05/2025;10000;10000;9800;9800;1921
CBIBF.bf;23/06/2025;10395;10395;10345;10345;2321
CBIBF.bf;23/07/2024;10155;10155;10155;10155;370
CBIBF.bf;23/08/2024;10000;10000;10000;10000;187
CBIBF.bf;23/09/2024;9980;9980;9980;9980;159
CBIBF.bf;23/10/2024;9995;10000;9995;10000;547
CBIBF.bf;23/12/2024;9800;9885;9800;9885;41988
CBIBF.bf;24/02/2025;9985;10100;9985;10100;890
CBIBF.bf;24/03/2025;11495;11495;11480;11480;934
CBIBF.bf;24/04/2025;10695;10695;10650;10650;82
CBIBF.bf;24/06/2025;10395;10395;10290;10290;1670
CBIBF.bf;24/07/2024;9550;10155;9550;10155;251
CBIBF.bf;24/09/2024;9975;9975;9950;9950;332
CBIBF.bf;24/10/2024;10000;10000;10000;10000;1928
CBIBF.bf;24/12/2024;9895;9895;9895;9895;25151
CBIBF.bf;25/02/2025;10100;10100;9960;9960;321
CBIBF.bf;25/03/2025;11400;11400;11390;11390;509
CBIBF.bf;25/04/2025;10645;10650;10645;10650;459
CBIBF.bf;25/06/2025;10325;10325;10325;10325;53
CBIBF.bf;25/07/2024;10100;10155;10100;10155;330
CBIBF.bf;25/09/2024;9980;9995;9980;9995;118
CBIBF.bf;25/10/2024;10000;10000;10000;10000;105
CBIBF.bf;25/11/2024;9960;9995;9960;9995;1155
CBIBF.bf;25/12/2024;9755;9895;9755;9895;25151
CBIBF.bf;26/02/2025;10000;10000;10000;10000;576
CBIBF.bf;26/03/2025;11300;11300;10750;10750;2072
CBIBF.bf;26/05/2025;9850;10185;9850;10185;306
CBIBF.bf;26/06/2025;10325;10325;10325;10325;77
CBIBF.bf;26/07/2024;10155;10155;10120;10120;122
CBIBF.bf;26/08/2024;10000;10000;9955;9955;294
CBIBF.bf;26/09/2024;10000;10000;9995;9995;109
CBIBF.bf;26/11/2024;9995;9995;9990;9990;247
CBIBF.bf;26/12/2024;9885;9885;9885;9885;50245
CBIBF.bf;27/01/2025;9775;9780;9775;9780;15011
CBIBF.bf;27/03/2025;11300;11300;10750;10750;2072
CBIBF.bf;27/05/2025;10180;10185;10180;10185;243
CBIBF.bf;27/06/2025;10325;10325;10320;10320;399
CBIBF.bf;27/08/2024;10000;10000;10000;10000;552
CBIBF.bf;27/09/2024;9995;9995;9995;9995;597
CBIBF.bf;27/11/2024;9655;9955;9655;9955;251
CBIBF.bf;27/12/2024;9885;9885;9885;9885;40424
CBIBF.bf;28/01/2025;9780;9795;9780;9795;494
CBIBF.bf;28/02/2025;10000;10000;10000;10000;730
CBIBF.bf;28/03/2025;10750;10750;10750;10750;1429
CBIBF.bf;28/04/2025;9855;9855;9855;9855;1620
CBIBF.bf;28/05/2025;9900;10000;9900;10000;734
CBIBF.bf;28/08/2024;10000;10000;10000;10000;543
CBIBF.bf;28/10/2024;10000;10000;9995;9995;799
CBIBF.bf;28/11/2024;9955;9955;9955;9955;43
CBIBF.bf;29/01/2025;9775;9800;9775;9800;533
CBIBF.bf;29/04/2025;9120;9800;9120;9800;3371
CBIBF.bf;29/05/2025;9900;10000;9900;10000;734
CBIBF.bf;29/07/2024;10120;10120;10100;10100;985
CBIBF.bf;29/08/2024;10000;10000;10000;10000;1920
CBIBF.bf;29/10/2024;9995;10000;9995;10000;345
CBIBF.bf;29/11/2024;9990;9990;9990;9990;125
CBIBF.bf;30/01/2025;9795;9800;9795;9800;175
CBIBF.bf;30/04/2025;9800;9800;9500;9500;308
CBIBF.bf;30/05/2025;10000;10100;10000;10100;2050
CBIBF.bf;30/06/2025;10320;10320;10300;10300;15727
CBIBF.bf;30/07/2024;10120;10120;10095;10095;320
CBIBF.bf;30/08/2024;10000;10000;9990;9990;28
CBIBF.bf;30/09/2024;9985;9985;9980;9980;1195
CBIBF.bf;30/10/2024;10000;10000;10000;10000;223
CBIBF.bf;31/01/2025;9795;9800;9795;9800;164
CBIBF.bf;31/03/2025;10750;10750;10750;10750;1429
CBIBF.bf;31/07/2024;10095;10095;10000;10000;1843
CBIBF.bf;31/10/2024;10000;10000;10000;10000;580
