symbole;date;ouverture;haut;bas;cloture;volume
SLBC.ci;24/09/2024;9500,000000094999;9500,000000094999;9500,000000094999;9500,000000094999;130
SLBC.ci;24/10/2024;16500;16500;16500;16500;993
SLBC.ci;24/12/2024;14000;14000;14000;14000;852
SLBC.ci;25/02/2025;14900;15000;14900;15000;123
SLBC.ci;25/03/2025;14500;14500;14500;14500;29
SLBC.ci;25/04/2025;14000;14000;14000;14000;27
SLBC.ci;25/06/2025;18400;18400;18000;18000;110
SLBC.ci;25/09/2024;9500,000000094999;9500,000000094999;9500,000000094999;9500,000000094999;160
SLBC.ci;25/10/2024;16500;16500;16500;16500;230
SLBC.ci;25/11/2024;14990;14990;14895;14895;199
SLBC.ci;25/12/2024;14000;14000;14000;14000;852
SLBC.ci;26/02/2025;14700;14700;14105;14105;33
SLBC.ci;26/03/2025;14495;14495;14495;14495;72
SLBC.ci;26/05/2025;15750;15750;15750;15750;209
SLBC.ci;26/06/2025;19200;19200;16800;16800;8201
SLBC.ci;26/09/2024;9500,000000094999;9500,000000094999;9500,000000094999;9500,000000094999;370
SLBC.ci;26/11/2024;14895;14895;14895;14895;92
SLBC.ci;26/12/2024;13900;13900;13900;13900;130
SLBC.ci;27/01/2025;13000;13000;13000;13000;90
SLBC.ci;27/03/2025;14495;14495;14495;14495;72
SLBC.ci;27/05/2025;15750;16900;15750;16900;85
SLBC.ci;27/06/2025;18000;18000;16815;16815;34
SLBC.ci;27/09/2024;9500,000000094999;10212,500000102124;9500,000000094999;10212,500000102124;70
SLBC.ci;27/11/2024;14895;14895;14000;14000;136
SLBC.ci;27/12/2024;12860;12860;12860;12860;302
SLBC.ci;28/01/2025;13000;13945;13000;13945;237
SLBC.ci;28/02/2025;14995;15000;14995;15000;154
SLBC.ci;28/03/2025;14495;14495;14400;14400;56
SLBC.ci;28/04/2025;14000;14000;13950;13950;32
SLBC.ci;28/05/2025;16850;16900;16850;16900;1956
SLBC.ci;28/10/2024;16495;16500;16495;16500;413
SLBC.ci;28/11/2024;14750;14750;13205;13205;267
SLBC.ci;29/01/2025;13940;13940;13935;13935;46
SLBC.ci;29/04/2025;13945;13945;13800;13800;66
SLBC.ci;29/05/2025;16850;16900;16850;16900;1956
SLBC.ci;29/10/2024;15500;15550;15500;15550;159
SLBC.ci;29/11/2024;13205;13255;13205;13255;105
SLBC.ci;30/01/2025;13000;13005;13000;13005;126
SLBC.ci;30/04/2025;13800;13800;13800;13800;1
SLBC.ci;30/05/2025;16900;16900;16900;16900;33
SLBC.ci;30/06/2025;16815;16820;16815;16820;11
SLBC.ci;30/09/2024;10975;10975;10975;10975;125
SLBC.ci;30/10/2024;15500;15500;15500;15500;207
SLBC.ci;31/01/2025;13005;13500;13005;13500;43
SLBC.ci;31/03/2025;14495;14495;14400;14400;56
SLBC.ci;31/10/2024;15500;15500;15500;15500;15
