symbole;date;ouverture;haut;bas;cloture;volume
BOAC.ci;16/06/2025;6190;6190;6010;6010;8886
BOAC.ci;16/07/2024;3975;3975;3952,5;3952,5;990
BOAC.ci;16/08/2024;4422,5;4450;4422,5;4450;10712
BOAC.ci;16/09/2024;4420;4420;4400;4400;9058
BOAC.ci;16/10/2024;5100;5100;5100;5100;8494
BOAC.ci;16/12/2024;5000;5000;4995;4995;1263
BOAC.ci;17/02/2025;4850;4900;4850;4900;2862
BOAC.ci;17/03/2025;5800;5800;5775;5775;431
BOAC.ci;17/04/2025;5995;5995;5995;5995;1974
BOAC.ci;17/06/2025;6010;6100;6010;6100;19680
BOAC.ci;17/07/2024;3952,5;3952,5;3807,5;3807,5;1568
BOAC.ci;17/09/2024;4400;4447,5;4400;4447,5;2620
BOAC.ci;17/10/2024;5247,5;5350;5247,5;5350;26092
BOAC.ci;17/12/2024;4960;4960;4750;4750;1890
BOAC.ci;18/02/2025;4990;4990;4985;4985;699
BOAC.ci;18/03/2025;5775;6125;5775;6125;8069
BOAC.ci;18/04/2025;6000;6000;5990;5990;917
BOAC.ci;18/06/2025;6200;6295;6200;6295;4695
BOAC.ci;18/07/2024;3895;3945;3895;3945;3118
BOAC.ci;18/09/2024;4447,5;4447,5;4425;4425;3622
BOAC.ci;18/10/2024;5350;5350;5250;5250;4812
BOAC.ci;18/11/2024;5050;5050;5050;5050;4197
BOAC.ci;18/12/2024;4805;4995;4805;4995;4022
BOAC.ci;19/02/2025;4995;5100;4995;5100;10234
BOAC.ci;19/03/2025;5700;6105;5700;6105;15135
BOAC.ci;19/05/2025;6200;6200;6105;6105;10647
BOAC.ci;19/06/2025;6295;6295;6120;6120;3120
BOAC.ci;19/07/2024;3945;3945;3875;3875;1652
BOAC.ci;19/08/2024;4250;4250;4245;4245;4394
BOAC.ci;19/09/2024;4425;4425;4425;4425;1726
BOAC.ci;19/11/2024;5050;5080;5050;5080;2928
BOAC.ci;19/12/2024;4990;4990;4990;4990;1200
BOAC.ci;20/02/2025;5100;5375;5100;5375;3723
BOAC.ci;20/03/2025;6125;6125;6095;6095;4328
BOAC.ci;20/05/2025;6105;6105;5990;5990;2893
BOAC.ci;20/06/2025;6285;6300;6285;6300;1652
BOAC.ci;20/08/2024;4245;4245;4145;4145;2198
BOAC.ci;20/09/2024;4425;4425;4347,5;4347,5;2584
BOAC.ci;20/11/2024;5100;5240;5100;5240;955
BOAC.ci;20/12/2024;4990;4995;4990;4995;1615
BOAC.ci;21/02/2025;5360;5690;5360;5690;4441
BOAC.ci;21/03/2025;6105;6125;6105;6125;4955
BOAC.ci;21/04/2025;6000;6000;5990;5990;917
BOAC.ci;21/05/2025;5900;5900;5900;5900;4160
BOAC.ci;21/08/2024;4140;4150;4140;4150;4974
BOAC.ci;21/10/2024;5225;5250;5225;5250;8136
BOAC.ci;21/11/2024;5055;5055;5000;5000;8294
BOAC.ci;22/04/2025;5990;6000;5990;6000;2903
BOAC.ci;22/05/2025;5840;5840;5800;5800;10999
BOAC.ci;22/07/2024;3875;3915;3875;3915;2390
BOAC.ci;22/08/2024;4150;4172,5;4150;4172,5;2824
BOAC.ci;22/10/2024;5295;5295;5197,5;5197,5;15338
BOAC.ci;22/11/2024;5000;5120;5000;5120;2772
BOAC.ci;23/04/2025;6000;6100;6000;6100;25685
BOAC.ci;23/05/2025;5800;5950;5800;5950;2012
BOAC.ci;23/06/2025;6285;6295;6285;6295;1397
BOAC.ci;23/07/2024;3900;3900;3900;3900;510
BOAC.ci;23/08/2024;4172,5;4172,5;4172,5;4172,5;1250
BOAC.ci;23/09/2024;4345;4345;4300;4300;1694
BOAC.ci;23/10/2024;5225;5225;5197,5;5197,5;40992
BOAC.ci;23/12/2024;4990;4995;4990;4995;423
BOAC.ci;24/02/2025;5680;5950;5680;5950;6120
BOAC.ci;24/03/2025;6125;6125;6100;6100;6645
BOAC.ci;24/04/2025;6100;6100;6100;6100;4305
BOAC.ci;24/06/2025;6150;6150;6150;6150;4387
BOAC.ci;24/07/2024;3915;3915;3915;3915;1068
BOAC.ci;24/09/2024;4252,5;4252,5;4250;4250;3242
BOAC.ci;24/10/2024;5150;5150;5150;5150;21432
BOAC.ci;24/12/2024;5000;5000;5000;5000;1185
BOAC.ci;25/02/2025;5990;5990;5895;5895;6184
BOAC.ci;25/03/2025;6150;6150;6100;6100;5843
BOAC.ci;25/04/2025;6095;6095;6095;6095;4187
BOAC.ci;25/06/2025;6150;6150;6120;6120;33170
BOAC.ci;25/07/2024;3915;3915;3910;3910;246
BOAC.ci;25/09/2024;4210;4210;4200;4200;9422
BOAC.ci;25/10/2024;5530;5535;5530;5535;18841
BOAC.ci;25/11/2024;5150;5150;5000;5000;6376
BOAC.ci;25/12/2024;5000;5000;5000;5000;1185
BOAC.ci;26/02/2025;5890;5890;5800;5800;4968
BOAC.ci;26/03/2025;6100;6110;6100;6110;1297
BOAC.ci;26/05/2025;5950;5950;5950;5950;9511
BOAC.ci;26/06/2025;6290;6290;6150;6150;6597
BOAC.ci;26/07/2024;3900;3900;3900;3900;1062
BOAC.ci;26/08/2024;4172,5;4172,5;4167,5;4167,5;3068
BOAC.ci;26/09/2024;4200;4200;4195;4195;7892
BOAC.ci;26/11/2024;5100;5100;5080;5080;818
BOAC.ci;26/12/2024;5000;5000;5000;5000;2530
BOAC.ci;27/01/2025;4720;4720;4705;4705;721
BOAC.ci;27/03/2025;6100;6110;6100;6110;1297
BOAC.ci;27/05/2025;5995;5995;5990;5990;2447
BOAC.ci;27/06/2025;6020;6140;6020;6140;4460
BOAC.ci;27/08/2024;4167,5;4167,5;4165;4165;2592
BOAC.ci;27/09/2024;4200;4200;4195;4195;7648
BOAC.ci;27/11/2024;5080;5080;5000;5000;820
BOAC.ci;27/12/2024;5000;5000;5000;5000;2387
BOAC.ci;28/01/2025;4705;4705;4705;4705;2739
BOAC.ci;28/02/2025;5795;5795;5780;5780;8033
BOAC.ci;28/03/2025;6110;6110;6110;6110;15374
BOAC.ci;28/04/2025;6150;6150;6060;6060;10131
BOAC.ci;28/05/2025;5990;5990;5940;5940;4094
BOAC.ci;28/08/2024;4170;4170;4100;4100;3584
BOAC.ci;28/10/2024;5895;5895;5820;5820;6225
BOAC.ci;28/11/2024;5050;5050;5010;5010;969
BOAC.ci;29/01/2025;4700;4715;4700;4715;2777
BOAC.ci;29/04/2025;6055;6090;6055;6090;7681
BOAC.ci;29/05/2025;5990;5990;5940;5940;4094
BOAC.ci;29/07/2024;3900;3902,5;3900;3902,5;4216
BOAC.ci;29/08/2024;4100;4150;4100;4150;3744
BOAC.ci;29/10/2024;5950;5950;5800;5800;12056
BOAC.ci;29/11/2024;5010;5010;5000;5000;2525
BOAC.ci;30/01/2025;4720;4720;4600;4600;5746
BOAC.ci;30/04/2025;6060;6100;6060;6100;2632
BOAC.ci;30/05/2025;5950;5950;5950;5950;7996
BOAC.ci;30/06/2025;6140;6140;6120;6120;1974
BOAC.ci;30/07/2024;3902,5;4050;3902,5;4050;13918
BOAC.ci;30/08/2024;4147,5;4150;4147,5;4150;2762
BOAC.ci;30/09/2024;4275;4450;4275;4450;15488
BOAC.ci;30/10/2024;5800;5800;5695;5695;5524
BOAC.ci;31/01/2025;4600;4650;4600;4650;1831
BOAC.ci;31/03/2025;6110;6110;6110;6110;15374
BOAC.ci;31/07/2024;4050;4050;3950;3950;4350
BOAC.ci;31/10/2024;5700;5700;5700;5700;6873
