symbole;date;ouverture;haut;bas;cloture;volume
NEIC.ci;19/08/2024;770;770;770;770;76
NEIC.ci;19/09/2024;725;770;725;770;113
NEIC.ci;19/11/2024;765;775;765;775;4441
NEIC.ci;19/12/2024;740;740;740;740;450
NEIC.ci;20/02/2025;730;730;730;730;14
NEIC.ci;20/03/2025;725;725;725;725;10
NEIC.ci;20/05/2025;565;565;560;560;1220
NEIC.ci;20/06/2025;600;600;585;585;1471
NEIC.ci;20/08/2024;770;770;720;720;343
NEIC.ci;20/09/2024;765;785;765;785;154452
NEIC.ci;20/11/2024;780;780;765;765;189
NEIC.ci;20/12/2024;685;750;685;750;610
NEIC.ci;21/02/2025;725;730;725;730;1744
NEIC.ci;21/03/2025;730;730;730;730;6
NEIC.ci;21/04/2025;615;615;615;615;104
NEIC.ci;21/05/2025;540;560;540;560;1518
NEIC.ci;21/08/2024;715;770;715;770;500
NEIC.ci;21/10/2024;800;800;800;800;34
NEIC.ci;21/11/2024;715;765;715;765;151
NEIC.ci;22/04/2025;615;615;605;605;1595
NEIC.ci;22/05/2025;555;555;550;550;1200
NEIC.ci;22/07/2024;745;770;745;770;988
NEIC.ci;22/08/2024;770;770;770;770;33
NEIC.ci;22/10/2024;780;800;780;800;25
NEIC.ci;22/11/2024;765;765;765;765;18
NEIC.ci;23/05/2025;550;550;545;545;36423
NEIC.ci;23/06/2025;585;585;585;585;1800
NEIC.ci;23/07/2024;770;785;770;785;490
NEIC.ci;23/08/2024;770;770;765;765;217
NEIC.ci;23/09/2024;770;775;770;775;149
NEIC.ci;23/10/2024;800;800;800;800;85
NEIC.ci;23/12/2024;750;750;750;750;9
NEIC.ci;24/02/2025;730;740;730;740;606
NEIC.ci;24/03/2025;730;730;730;730;776
NEIC.ci;24/04/2025;600;605;600;605;121
NEIC.ci;24/06/2025;585;595;585;595;4765
NEIC.ci;24/07/2024;770;775;770;775;465
NEIC.ci;24/09/2024;770;770;770;770;302
NEIC.ci;24/10/2024;800;800;745;745;1484
NEIC.ci;25/02/2025;730;730;730;730;1287
NEIC.ci;25/03/2025;730;730;730;730;4522
NEIC.ci;25/04/2025;605;605;600;600;237
NEIC.ci;25/06/2025;595;595;595;595;358
NEIC.ci;25/07/2024;720;780;720;780;52
NEIC.ci;25/09/2024;770;775;770;775;382
NEIC.ci;25/10/2024;735;740;735;740;557
NEIC.ci;25/11/2024;720;765;720;765;489
NEIC.ci;26/02/2025;730;730;730;730;105
NEIC.ci;26/05/2025;540;545;540;545;12841
NEIC.ci;26/06/2025;595;595;590;590;117
NEIC.ci;26/07/2024;780;780;780;780;56
NEIC.ci;26/08/2024;765;770;765;770;38986
NEIC.ci;26/09/2024;775;775;775;775;1020
NEIC.ci;26/11/2024;765;765;765;765;5
NEIC.ci;27/01/2025;745;745;745;745;40
NEIC.ci;27/05/2025;545;545;540;540;199
NEIC.ci;27/06/2025;595;600;595;600;308
NEIC.ci;27/08/2024;770;785;770;785;502
NEIC.ci;27/09/2024;720;775;720;775;6353
NEIC.ci;27/11/2024;765;765;760;760;176
NEIC.ci;27/12/2024;750;750;750;750;177
NEIC.ci;28/01/2025;745;745;745;745;58
NEIC.ci;28/02/2025;730;730;730;730;1
NEIC.ci;28/03/2025;720;730;720;730;789
NEIC.ci;28/04/2025;565;600;565;600;93
NEIC.ci;28/05/2025;530;540;530;540;1866
NEIC.ci;28/08/2024;785;785;780;780;12
NEIC.ci;28/10/2024;740;740;740;740;443
NEIC.ci;28/11/2024;760;780;760;780;848
NEIC.ci;29/01/2025;710;745;710;745;85
NEIC.ci;29/04/2025;600;600;595;595;781
NEIC.ci;29/05/2025;530;540;530;540;1866
NEIC.ci;29/07/2024;765;775;765;775;348
NEIC.ci;29/08/2024;785;785;785;785;200
NEIC.ci;29/10/2024;740;740;740;740;781
NEIC.ci;29/11/2024;740;780;740;780;2064
NEIC.ci;30/01/2025;745;745;745;745;58
NEIC.ci;30/04/2025;595;595;595;595;300
NEIC.ci;30/05/2025;540;555;540;555;608
NEIC.ci;30/06/2025;600;600;595;595;231
NEIC.ci;30/07/2024;775;780;775;780;53
NEIC.ci;30/08/2024;785;785;785;785;302
NEIC.ci;30/09/2024;775;780;775;780;234
NEIC.ci;30/10/2024;710;790;710;790;3666
NEIC.ci;31/01/2025;740;740;740;740;2
NEIC.ci;31/03/2025;720;730;720;730;789
NEIC.ci;31/07/2024;780;780;775;775;1041
NEIC.ci;31/10/2024;790;790;790;790;381
